Time,Dominant Emotion,All Emotions
18:20:09,neutral,"{'angry': np.float32(0.00022831539), 'disgust': np.float32(3.628543e-05), 'fear': np.float32(36.600536), 'happy': np.float32(21.2047), 'sad': np.float32(2.3118696), 'surprise': np.float32(0.008706905), 'neutral': np.float32(39.87392)}"
18:20:09,neutral,"{'angry': np.float32(0.00022831539), 'disgust': np.float32(3.628543e-05), 'fear': np.float32(36.600536), 'happy': np.float32(21.2047), 'sad': np.float32(2.3118696), 'surprise': np.float32(0.008706905), 'neutral': np.float32(39.87392)}"
18:20:09,fear,"{'angry': np.float32(0.000907304), 'disgust': np.float32(2.2662047e-05), 'fear': np.float32(67.80256), 'happy': np.float32(4.3951592), 'sad': np.float32(0.582743), 'surprise': np.float32(0.25263184), 'neutral': np.float32(26.965973)}"
18:20:09,fear,"{'angry': np.float32(0.000907304), 'disgust': np.float32(2.2662047e-05), 'fear': np.float32(67.80256), 'happy': np.float32(4.3951592), 'sad': np.float32(0.582743), 'surprise': np.float32(0.25263184), 'neutral': np.float32(26.965973)}"
18:20:09,fear,"{'angry': np.float32(0.001263945), 'disgust': np.float32(3.9491406e-05), 'fear': np.float32(60.746128), 'happy': np.float32(2.6198173), 'sad': np.float32(0.7212199), 'surprise': np.float32(0.017820051), 'neutral': np.float32(35.893707)}"
18:20:09,neutral,"{'angry': np.float32(0.00016797423), 'disgust': np.float32(1.0704833e-06), 'fear': np.float32(13.934088), 'happy': np.float32(5.0511193), 'sad': np.float32(0.25727102), 'surprise': np.float32(0.027418401), 'neutral': np.float32(80.729935)}"
18:20:10,neutral,"{'angry': np.float32(0.00018244964), 'disgust': np.float32(3.6520038e-07), 'fear': np.float32(1.5793216), 'happy': np.float32(2.7236972), 'sad': np.float32(0.24751835), 'surprise': np.float32(0.001293745), 'neutral': np.float32(95.44798)}"
18:20:10,neutral,"{'angry': np.float32(0.00018244964), 'disgust': np.float32(3.6520038e-07), 'fear': np.float32(1.5793216), 'happy': np.float32(2.7236972), 'sad': np.float32(0.24751835), 'surprise': np.float32(0.001293745), 'neutral': np.float32(95.44798)}"
18:20:10,happy,"{'angry': np.float32(0.000104912535), 'disgust': np.float32(4.9508037e-07), 'fear': np.float32(0.882621), 'happy': np.float32(58.250244), 'sad': np.float32(0.10548781), 'surprise': np.float32(0.0151605755), 'neutral': np.float32(40.746384)}"
18:20:10,happy,"{'angry': np.float32(0.00012385433), 'disgust': np.float32(8.486523e-08), 'fear': np.float32(0.44343308), 'happy': np.float32(71.16245), 'sad': np.float32(0.07765474), 'surprise': np.float32(0.013217198), 'neutral': np.float32(28.303125)}"
18:20:10,neutral,"{'angry': np.float32(0.000115630166), 'disgust': np.float32(1.2567119e-06), 'fear': np.float32(7.067133), 'happy': np.float32(31.204945), 'sad': np.float32(0.11625828), 'surprise': np.float32(0.09666064), 'neutral': np.float32(61.514885)}"
18:20:10,neutral,"{'angry': np.float32(0.000115630166), 'disgust': np.float32(1.2567119e-06), 'fear': np.float32(7.067133), 'happy': np.float32(31.204945), 'sad': np.float32(0.11625828), 'surprise': np.float32(0.09666064), 'neutral': np.float32(61.514885)}"
18:20:10,happy,"{'angry': np.float32(0.0001459268), 'disgust': np.float32(1.0565448e-07), 'fear': np.float32(0.14176992), 'happy': np.float32(81.62561), 'sad': np.float32(0.038789652), 'surprise': np.float32(0.0071389293), 'neutral': np.float32(18.186539)}"
18:20:10,happy,"{'angry': np.float32(0.0001459268), 'disgust': np.float32(1.0565448e-07), 'fear': np.float32(0.14176992), 'happy': np.float32(81.62561), 'sad': np.float32(0.038789652), 'surprise': np.float32(0.0071389293), 'neutral': np.float32(18.186539)}"
18:20:10,neutral,"{'angry': np.float32(0.00017445651), 'disgust': np.float32(4.1236603e-07), 'fear': np.float32(1.8017051), 'happy': np.float32(16.643557), 'sad': np.float32(0.13777155), 'surprise': np.float32(0.010504298), 'neutral': np.float32(81.40629)}"
18:20:10,happy,"{'angry': np.float32(2.2660242e-05), 'disgust': np.float32(2.2096856e-08), 'fear': np.float32(0.051037394), 'happy': np.float32(78.825096), 'sad': np.float32(0.014450763), 'surprise': np.float32(0.020756455), 'neutral': np.float32(21.088648)}"
18:20:10,happy,"{'angry': np.float32(2.2660242e-05), 'disgust': np.float32(2.2096856e-08), 'fear': np.float32(0.051037394), 'happy': np.float32(78.825096), 'sad': np.float32(0.014450763), 'surprise': np.float32(0.020756455), 'neutral': np.float32(21.088648)}"
18:20:10,neutral,"{'angry': np.float32(0.0005211588), 'disgust': np.float32(2.4521466e-06), 'fear': np.float32(2.0119994), 'happy': np.float32(46.949898), 'sad': np.float32(0.27894196), 'surprise': np.float32(0.015774153), 'neutral': np.float32(50.74287)}"
18:20:10,neutral,"{'angry': np.float32(0.0005211588), 'disgust': np.float32(2.4521466e-06), 'fear': np.float32(2.0119994), 'happy': np.float32(46.949898), 'sad': np.float32(0.27894196), 'surprise': np.float32(0.015774153), 'neutral': np.float32(50.74287)}"
18:20:10,neutral,"{'angry': np.float32(0.00096225535), 'disgust': np.float32(3.071441e-06), 'fear': np.float32(1.8943396), 'happy': np.float32(18.112118), 'sad': np.float32(0.33547375), 'surprise': np.float32(0.006284144), 'neutral': np.float32(79.65082)}"
18:20:10,neutral,"{'angry': np.float32(0.00025468355), 'disgust': np.float32(6.1889255e-06), 'fear': np.float32(26.066185), 'happy': np.float32(6.8333287), 'sad': np.float32(0.11338586), 'surprise': np.float32(0.10231244), 'neutral': np.float32(66.88453)}"
18:20:10,fear,"{'angry': np.float32(0.0007205276), 'disgust': np.float32(5.718812e-06), 'fear': np.float32(53.3363), 'happy': np.float32(7.304903), 'sad': np.float32(0.06642613), 'surprise': np.float32(0.754771), 'neutral': np.float32(38.536877)}"
18:20:10,fear,"{'angry': np.float32(0.0007205276), 'disgust': np.float32(5.718812e-06), 'fear': np.float32(53.3363), 'happy': np.float32(7.304903), 'sad': np.float32(0.06642613), 'surprise': np.float32(0.754771), 'neutral': np.float32(38.536877)}"
18:20:10,happy,"{'angry': np.float32(9.961847e-05), 'disgust': np.float32(1.17028534e-07), 'fear': np.float32(0.4685776), 'happy': np.float32(66.87296), 'sad': np.float32(0.014036562), 'surprise': np.float32(0.035371844), 'neutral': np.float32(32.608948)}"
18:20:11,happy,"{'angry': np.float32(0.00013187452), 'disgust': np.float32(1.6348119e-07), 'fear': np.float32(0.1832337), 'happy': np.float32(68.575386), 'sad': np.float32(0.02251951), 'surprise': np.float32(0.022101916), 'neutral': np.float32(31.19662)}"
18:20:11,happy,"{'angry': np.float32(0.00018496494), 'disgust': np.float32(1.1701567e-07), 'fear': np.float32(0.050903477), 'happy': np.float32(86.39513), 'sad': np.float32(0.047075488), 'surprise': np.float32(0.005037057), 'neutral': np.float32(13.501676)}"
18:20:11,happy,"{'angry': np.float32(0.00018496494), 'disgust': np.float32(1.1701567e-07), 'fear': np.float32(0.050903477), 'happy': np.float32(86.39513), 'sad': np.float32(0.047075488), 'surprise': np.float32(0.005037057), 'neutral': np.float32(13.501676)}"
18:20:11,happy,"{'angry': np.float32(0.00014961377), 'disgust': np.float32(2.8862922e-07), 'fear': np.float32(0.0068681864), 'happy': np.float32(85.46838), 'sad': np.float32(0.02390411), 'surprise': np.float32(0.00062148523), 'neutral': np.float32(14.500083)}"
18:20:11,angry,"{'angry': np.float32(67.55816), 'disgust': np.float32(6.65761e-11), 'fear': np.float32(0.25777036), 'happy': np.float32(1.5675409e-05), 'sad': np.float32(0.9109337), 'surprise': np.float32(0.0015047273), 'neutral': np.float32(31.271616)}"
18:20:11,angry,"{'angry': np.float32(77.02235), 'disgust': np.float32(1.8781199e-10), 'fear': np.float32(0.19666392), 'happy': np.float32(1.137492e-05), 'sad': np.float32(1.0064757), 'surprise': np.float32(0.001126513), 'neutral': np.float32(21.773373)}"
18:20:11,angry,"{'angry': np.float32(77.02235), 'disgust': np.float32(1.8781199e-10), 'fear': np.float32(0.19666392), 'happy': np.float32(1.137492e-05), 'sad': np.float32(1.0064757), 'surprise': np.float32(0.001126513), 'neutral': np.float32(21.773373)}"
18:20:11,happy,"{'angry': np.float32(0.0066850325), 'disgust': np.float32(3.810601e-05), 'fear': np.float32(0.0047788904), 'happy': np.float32(97.55335), 'sad': np.float32(0.059395548), 'surprise': np.float32(0.0019033201), 'neutral': np.float32(2.3738518)}"
18:20:11,happy,"{'angry': np.float32(0.0066850325), 'disgust': np.float32(3.810601e-05), 'fear': np.float32(0.0047788904), 'happy': np.float32(97.55335), 'sad': np.float32(0.059395548), 'surprise': np.float32(0.0019033201), 'neutral': np.float32(2.3738518)}"
18:20:11,neutral,"{'angry': np.float32(22.372446), 'disgust': np.float32(1.4176229e-09), 'fear': np.float32(0.702409), 'happy': np.float32(3.5257974e-05), 'sad': np.float32(2.6131444), 'surprise': np.float32(0.0029970123), 'neutral': np.float32(74.30896)}"
18:20:11,happy,"{'angry': np.float32(0.05366315), 'disgust': np.float32(0.00025498297), 'fear': np.float32(0.02017947), 'happy': np.float32(95.93402), 'sad': np.float32(0.16291836), 'surprise': np.float32(0.1682517), 'neutral': np.float32(3.6607113)}"
18:20:11,happy,"{'angry': np.float32(0.05366315), 'disgust': np.float32(0.00025498297), 'fear': np.float32(0.02017947), 'happy': np.float32(95.93402), 'sad': np.float32(0.16291836), 'surprise': np.float32(0.1682517), 'neutral': np.float32(3.6607113)}"
18:20:11,happy,"{'angry': np.float32(0.043227714), 'disgust': np.float32(3.3525175e-05), 'fear': np.float32(0.0015378231), 'happy': np.float32(93.93298), 'sad': np.float32(0.06824116), 'surprise': np.float32(0.028433986), 'neutral': np.float32(5.925547)}"
18:20:11,happy,"{'angry': np.float32(0.043227714), 'disgust': np.float32(3.3525175e-05), 'fear': np.float32(0.0015378231), 'happy': np.float32(93.93298), 'sad': np.float32(0.06824116), 'surprise': np.float32(0.028433986), 'neutral': np.float32(5.925547)}"
18:20:11,neutral,"{'angry': np.float32(9.616887), 'disgust': np.float32(1.05779004e-10), 'fear': np.float32(0.6461777), 'happy': np.float32(1.0888547e-05), 'sad': np.float32(1.9517931), 'surprise': np.float32(0.0037166718), 'neutral': np.float32(87.78142)}"
18:20:11,happy,"{'angry': np.float32(0.038802307), 'disgust': np.float32(7.860739e-06), 'fear': np.float32(0.0011533247), 'happy': np.float32(98.21059), 'sad': np.float32(0.05927772), 'surprise': np.float32(0.05941412), 'neutral': np.float32(1.6307633)}"
18:20:12,happy,"{'angry': np.float32(0.038802307), 'disgust': np.float32(7.860739e-06), 'fear': np.float32(0.0011533247), 'happy': np.float32(98.21059), 'sad': np.float32(0.05927772), 'surprise': np.float32(0.05941412), 'neutral': np.float32(1.6307633)}"
18:20:12,neutral,"{'angry': np.float32(10.29962), 'disgust': np.float32(2.116971e-10), 'fear': np.float32(0.26041493), 'happy': np.float32(8.884674e-06), 'sad': np.float32(2.028794), 'surprise': np.float32(0.00092817936), 'neutral': np.float32(87.41023)}"
18:20:12,neutral,"{'angry': np.float32(17.83471), 'disgust': np.float32(2.9790087e-10), 'fear': np.float32(0.37703967), 'happy': np.float32(1.358608e-05), 'sad': np.float32(2.3937058), 'surprise': np.float32(0.0014279456), 'neutral': np.float32(79.393105)}"
18:20:12,neutral,"{'angry': np.float32(17.83471), 'disgust': np.float32(2.9790087e-10), 'fear': np.float32(0.37703967), 'happy': np.float32(1.358608e-05), 'sad': np.float32(2.3937058), 'surprise': np.float32(0.0014279456), 'neutral': np.float32(79.393105)}"
18:20:12,neutral,"{'angry': np.float32(20.358135), 'disgust': np.float32(3.3448297e-10), 'fear': np.float32(0.5167696), 'happy': np.float32(9.18069e-06), 'sad': np.float32(3.040313), 'surprise': np.float32(0.0012745056), 'neutral': np.float32(76.0835)}"
18:20:12,neutral,"{'angry': np.float32(22.457169), 'disgust': np.float32(2.4770583e-09), 'fear': np.float32(0.62310594), 'happy': np.float32(1.8627767e-05), 'sad': np.float32(3.4482093), 'surprise': np.float32(0.0023316867), 'neutral': np.float32(73.46918)}"
18:20:12,neutral,"{'angry': np.float32(22.457169), 'disgust': np.float32(2.4770583e-09), 'fear': np.float32(0.62310594), 'happy': np.float32(1.8627767e-05), 'sad': np.float32(3.4482093), 'surprise': np.float32(0.0023316867), 'neutral': np.float32(73.46918)}"
18:20:12,neutral,"{'angry': np.float32(28.544956), 'disgust': np.float32(4.4432547e-09), 'fear': np.float32(0.6706731), 'happy': np.float32(2.5636351e-05), 'sad': np.float32(3.4890983), 'surprise': np.float32(0.0021012907), 'neutral': np.float32(67.293144)}"
18:20:12,neutral,"{'angry': np.float32(28.544956), 'disgust': np.float32(4.4432547e-09), 'fear': np.float32(0.6706731), 'happy': np.float32(2.5636351e-05), 'sad': np.float32(3.4890983), 'surprise': np.float32(0.0021012907), 'neutral': np.float32(67.293144)}"
18:20:12,neutral,"{'angry': np.float32(32.602043), 'disgust': np.float32(3.4823366e-10), 'fear': np.float32(0.5702449), 'happy': np.float32(1.3469213e-05), 'sad': np.float32(2.3323112), 'surprise': np.float32(0.0019103873), 'neutral': np.float32(64.49348)}"
18:20:12,neutral,"{'angry': np.float32(27.326626), 'disgust': np.float32(3.4421366e-10), 'fear': np.float32(1.0289935), 'happy': np.float32(1.5926573e-05), 'sad': np.float32(2.3961227), 'surprise': np.float32(0.00900087), 'neutral': np.float32(69.23925)}"
18:20:12,neutral,"{'angry': np.float32(27.326626), 'disgust': np.float32(3.4421366e-10), 'fear': np.float32(1.0289935), 'happy': np.float32(1.5926573e-05), 'sad': np.float32(2.3961227), 'surprise': np.float32(0.00900087), 'neutral': np.float32(69.23925)}"
18:20:12,neutral,"{'angry': np.float32(20.323936), 'disgust': np.float32(4.530888e-10), 'fear': np.float32(1.7278686), 'happy': np.float32(1.8092385e-05), 'sad': np.float32(2.5170672), 'surprise': np.float32(0.019191435), 'neutral': np.float32(75.41192)}"
18:20:12,neutral,"{'angry': np.float32(19.92466), 'disgust': np.float32(3.435279e-10), 'fear': np.float32(1.5148666), 'happy': np.float32(1.7111946e-05), 'sad': np.float32(2.3916001), 'surprise': np.float32(0.009092539), 'neutral': np.float32(76.15976)}"
18:20:12,neutral,"{'angry': np.float32(19.92466), 'disgust': np.float32(3.435279e-10), 'fear': np.float32(1.5148666), 'happy': np.float32(1.7111946e-05), 'sad': np.float32(2.3916001), 'surprise': np.float32(0.009092539), 'neutral': np.float32(76.15976)}"
18:20:12,neutral,"{'angry': np.float32(26.227709), 'disgust': np.float32(3.3953448e-10), 'fear': np.float32(1.0446163), 'happy': np.float32(1.621377e-05), 'sad': np.float32(2.060905), 'surprise': np.float32(0.0051592803), 'neutral': np.float32(70.66159)}"
18:20:13,neutral,"{'angry': np.float32(24.93158), 'disgust': np.float32(7.2865614e-10), 'fear': np.float32(1.2786957), 'happy': np.float32(1.4798164e-05), 'sad': np.float32(2.4840543), 'surprise': np.float32(0.006101115), 'neutral': np.float32(71.29955)}"
18:20:13,neutral,"{'angry': np.float32(24.93158), 'disgust': np.float32(7.2865614e-10), 'fear': np.float32(1.2786957), 'happy': np.float32(1.4798164e-05), 'sad': np.float32(2.4840543), 'surprise': np.float32(0.006101115), 'neutral': np.float32(71.29955)}"
18:20:13,neutral,"{'angry': np.float32(15.349789), 'disgust': np.float32(1.6934443e-10), 'fear': np.float32(0.6118131), 'happy': np.float32(5.3327794e-06), 'sad': np.float32(2.0870323), 'surprise': np.float32(0.0031322197), 'neutral': np.float32(81.948235)}"
18:20:13,neutral,"{'angry': np.float32(15.349789), 'disgust': np.float32(1.6934443e-10), 'fear': np.float32(0.6118131), 'happy': np.float32(5.3327794e-06), 'sad': np.float32(2.0870323), 'surprise': np.float32(0.0031322197), 'neutral': np.float32(81.948235)}"
18:20:13,neutral,"{'angry': np.float32(16.205887), 'disgust': np.float32(4.9988444e-11), 'fear': np.float32(0.14317736), 'happy': np.float32(2.0968146e-06), 'sad': np.float32(1.7262567), 'surprise': np.float32(0.00025125162), 'neutral': np.float32(81.92442)}"
18:20:13,neutral,"{'angry': np.float32(18.654995), 'disgust': np.float32(1.8412195e-10), 'fear': np.float32(0.12971221), 'happy': np.float32(2.3156927e-06), 'sad': np.float32(2.0147922), 'surprise': np.float32(0.00018650087), 'neutral': np.float32(79.20032)}"
18:20:13,neutral,"{'angry': np.float32(18.654995), 'disgust': np.float32(1.8412195e-10), 'fear': np.float32(0.12971221), 'happy': np.float32(2.3156927e-06), 'sad': np.float32(2.0147922), 'surprise': np.float32(0.00018650087), 'neutral': np.float32(79.20032)}"
18:20:13,sad,"{'angry': np.float32(37.353752), 'disgust': np.float32(0.096877515), 'fear': np.float32(1.2109561), 'happy': np.float32(0.26954553), 'sad': np.float32(51.93619), 'surprise': np.float32(0.001340699), 'neutral': np.float32(9.131343)}"
18:20:13,sad,"{'angry': np.float32(37.353752), 'disgust': np.float32(0.096877515), 'fear': np.float32(1.2109561), 'happy': np.float32(0.26954553), 'sad': np.float32(51.93619), 'surprise': np.float32(0.001340699), 'neutral': np.float32(9.131343)}"
18:20:13,neutral,"{'angry': np.float32(10.908105), 'disgust': np.float32(1.19030515e-11), 'fear': np.float32(0.08508775), 'happy': np.float32(1.0143893e-06), 'sad': np.float32(1.5807102), 'surprise': np.float32(9.630698e-05), 'neutral': np.float32(87.426)}"
18:20:13,neutral,"{'angry': np.float32(4.8671746), 'disgust': np.float32(6.324184e-12), 'fear': np.float32(0.06790086), 'happy': np.float32(3.0287296e-07), 'sad': np.float32(1.4763337), 'surprise': np.float32(3.5285822e-05), 'neutral': np.float32(93.588554)}"
18:20:13,neutral,"{'angry': np.float32(4.8671746), 'disgust': np.float32(6.324184e-12), 'fear': np.float32(0.06790086), 'happy': np.float32(3.0287296e-07), 'sad': np.float32(1.4763337), 'surprise': np.float32(3.5285822e-05), 'neutral': np.float32(93.588554)}"
18:20:13,neutral,"{'angry': np.float32(4.1517186), 'disgust': np.float32(5.336626e-12), 'fear': np.float32(0.10197839), 'happy': np.float32(1.482423e-07), 'sad': np.float32(1.6801838), 'surprise': np.float32(1.7593184e-05), 'neutral': np.float32(94.0661)}"
18:20:13,sad,"{'angry': np.float32(33.805664), 'disgust': np.float32(0.89508945), 'fear': np.float32(0.74305737), 'happy': np.float32(4.5124216), 'sad': np.float32(49.04422), 'surprise': np.float32(0.006352564), 'neutral': np.float32(10.993193)}"
18:20:13,sad,"{'angry': np.float32(33.805664), 'disgust': np.float32(0.89508945), 'fear': np.float32(0.74305737), 'happy': np.float32(4.5124216), 'sad': np.float32(49.04422), 'surprise': np.float32(0.006352564), 'neutral': np.float32(10.993193)}"
18:20:13,neutral,"{'angry': np.float32(4.304235), 'disgust': np.float32(1.0663513e-12), 'fear': np.float32(0.016698478), 'happy': np.float32(1.8699254e-07), 'sad': np.float32(0.8908394), 'surprise': np.float32(2.563835e-06), 'neutral': np.float32(94.78822)}"
18:20:13,neutral,"{'angry': np.float32(4.304235), 'disgust': np.float32(1.0663513e-12), 'fear': np.float32(0.016698478), 'happy': np.float32(1.8699254e-07), 'sad': np.float32(0.8908394), 'surprise': np.float32(2.563835e-06), 'neutral': np.float32(94.78822)}"
18:20:13,angry,"{'angry': np.float32(82.73945), 'disgust': np.float32(0.49097386), 'fear': np.float32(0.14422743), 'happy': np.float32(0.030791165), 'sad': np.float32(12.806967), 'surprise': np.float32(0.00088300183), 'neutral': np.float32(3.7867131)}"
18:20:13,neutral,"{'angry': np.float32(9.308715), 'disgust': np.float32(3.1817851e-12), 'fear': np.float32(0.10785427), 'happy': np.float32(1.6310163e-07), 'sad': np.float32(1.5796449), 'surprise': np.float32(3.052157e-05), 'neutral': np.float32(89.00375)}"
18:20:14,neutral,"{'angry': np.float32(9.308715), 'disgust': np.float32(3.1817851e-12), 'fear': np.float32(0.10785427), 'happy': np.float32(1.6310163e-07), 'sad': np.float32(1.5796449), 'surprise': np.float32(3.052157e-05), 'neutral': np.float32(89.00375)}"
18:20:14,neutral,"{'angry': np.float32(9.339794), 'disgust': np.float32(0.020547163), 'fear': np.float32(0.27199188), 'happy': np.float32(0.94093615), 'sad': np.float32(22.747105), 'surprise': np.float32(0.0896988), 'neutral': np.float32(66.58993)}"
18:20:14,neutral,"{'angry': np.float32(9.339794), 'disgust': np.float32(0.020547163), 'fear': np.float32(0.27199188), 'happy': np.float32(0.94093615), 'sad': np.float32(22.747105), 'surprise': np.float32(0.0896988), 'neutral': np.float32(66.58993)}"
18:20:14,neutral,"{'angry': np.float32(30.652866), 'disgust': np.float32(0.00031541492), 'fear': np.float32(0.06810007), 'happy': np.float32(5.515092), 'sad': np.float32(24.32169), 'surprise': np.float32(0.0005606446), 'neutral': np.float32(39.441372)}"
18:20:14,neutral,"{'angry': np.float32(17.917217), 'disgust': np.float32(9.073624e-12), 'fear': np.float32(0.07773647), 'happy': np.float32(9.857205e-07), 'sad': np.float32(0.9328769), 'surprise': np.float32(0.00012883183), 'neutral': np.float32(81.072044)}"
18:20:14,neutral,"{'angry': np.float32(17.917217), 'disgust': np.float32(9.073624e-12), 'fear': np.float32(0.07773647), 'happy': np.float32(9.857205e-07), 'sad': np.float32(0.9328769), 'surprise': np.float32(0.00012883183), 'neutral': np.float32(81.072044)}"
18:20:14,happy,"{'angry': np.float32(12.106566), 'disgust': np.float32(0.00016666835), 'fear': np.float32(0.56763387), 'happy': np.float32(48.52691), 'sad': np.float32(27.21654), 'surprise': np.float32(0.0059262747), 'neutral': np.float32(11.576264)}"
18:20:14,happy,"{'angry': np.float32(12.106566), 'disgust': np.float32(0.00016666835), 'fear': np.float32(0.56763387), 'happy': np.float32(48.52691), 'sad': np.float32(27.21654), 'surprise': np.float32(0.0059262747), 'neutral': np.float32(11.576264)}"
18:20:14,happy,"{'angry': np.float32(1.8235053), 'disgust': np.float32(0.003729232), 'fear': np.float32(3.0207436), 'happy': np.float32(84.72606), 'sad': np.float32(6.124627), 'surprise': np.float32(0.034592528), 'neutral': np.float32(4.2667394)}"
18:20:14,happy,"{'angry': np.float32(3.9343054), 'disgust': np.float32(0.03808171), 'fear': np.float32(12.800851), 'happy': np.float32(61.01307), 'sad': np.float32(17.760677), 'surprise': np.float32(0.0041095186), 'neutral': np.float32(4.4489093)}"
18:20:14,happy,"{'angry': np.float32(3.9343054), 'disgust': np.float32(0.03808171), 'fear': np.float32(12.800851), 'happy': np.float32(61.01307), 'sad': np.float32(17.760677), 'surprise': np.float32(0.0041095186), 'neutral': np.float32(4.4489093)}"
18:20:14,happy,"{'angry': np.float32(2.1836772), 'disgust': np.float32(0.0005149425), 'fear': np.float32(0.1964957), 'happy': np.float32(92.48485), 'sad': np.float32(3.2610407), 'surprise': np.float32(5.8289865e-05), 'neutral': np.float32(1.8733696)}"
18:20:14,happy,"{'angry': np.float32(2.1836772), 'disgust': np.float32(0.0005149425), 'fear': np.float32(0.1964957), 'happy': np.float32(92.48485), 'sad': np.float32(3.2610407), 'surprise': np.float32(5.8289865e-05), 'neutral': np.float32(1.8733696)}"
18:20:14,happy,"{'angry': np.float32(0.60305214), 'disgust': np.float32(0.00012349509), 'fear': np.float32(0.22737569), 'happy': np.float32(81.13395), 'sad': np.float32(6.2341237), 'surprise': np.float32(0.0003096777), 'neutral': np.float32(11.801079)}"
18:20:14,happy,"{'angry': np.float32(20.17546), 'disgust': np.float32(0.00024110418), 'fear': np.float32(0.17281596), 'happy': np.float32(66.07869), 'sad': np.float32(6.9574924), 'surprise': np.float32(6.0259954e-05), 'neutral': np.float32(6.6152453)}"
18:20:14,happy,"{'angry': np.float32(20.17546), 'disgust': np.float32(0.00024110418), 'fear': np.float32(0.17281596), 'happy': np.float32(66.07869), 'sad': np.float32(6.9574924), 'surprise': np.float32(6.0259954e-05), 'neutral': np.float32(6.6152453)}"
18:20:14,neutral,"{'angry': np.float32(7.0580745), 'disgust': np.float32(0.00028584542), 'fear': np.float32(0.5409445), 'happy': np.float32(38.60977), 'sad': np.float32(14.806221), 'surprise': np.float32(0.00047793463), 'neutral': np.float32(38.984222)}"
18:20:14,neutral,"{'angry': np.float32(7.0580745), 'disgust': np.float32(0.00028584542), 'fear': np.float32(0.5409445), 'happy': np.float32(38.60977), 'sad': np.float32(14.806221), 'surprise': np.float32(0.00047793463), 'neutral': np.float32(38.984222)}"
18:20:15,happy,"{'angry': np.float32(17.504456), 'disgust': np.float32(0.00013833822), 'fear': np.float32(0.124936506), 'happy': np.float32(76.02398), 'sad': np.float32(4.22056), 'surprise': np.float32(3.13124e-05), 'neutral': np.float32(2.1259005)}"
18:20:15,happy,"{'angry': np.float32(24.72619), 'disgust': np.float32(0.0013030965), 'fear': np.float32(0.65847075), 'happy': np.float32(50.34843), 'sad': np.float32(14.458334), 'surprise': np.float32(0.00051986927), 'neutral': np.float32(9.80675)}"
18:20:15,happy,"{'angry': np.float32(24.72619), 'disgust': np.float32(0.0013030965), 'fear': np.float32(0.65847075), 'happy': np.float32(50.34843), 'sad': np.float32(14.458334), 'surprise': np.float32(0.00051986927), 'neutral': np.float32(9.80675)}"
18:20:15,happy,"{'angry': np.float32(6.035599), 'disgust': np.float32(0.0005478267), 'fear': np.float32(0.6450303), 'happy': np.float32(86.1273), 'sad': np.float32(5.7216187), 'surprise': np.float32(0.00013131164), 'neutral': np.float32(1.4697821)}"
18:20:15,happy,"{'angry': np.float32(6.035599), 'disgust': np.float32(0.0005478267), 'fear': np.float32(0.6450303), 'happy': np.float32(86.1273), 'sad': np.float32(5.7216187), 'surprise': np.float32(0.00013131164), 'neutral': np.float32(1.4697821)}"
18:20:15,happy,"{'angry': np.float32(31.65939), 'disgust': np.float32(0.004585453), 'fear': np.float32(4.619887), 'happy': np.float32(34.560604), 'sad': np.float32(25.241978), 'surprise': np.float32(0.0013352283), 'neutral': np.float32(3.9122212)}"
18:20:15,happy,"{'angry': np.float32(22.213001), 'disgust': np.float32(0.00016797397), 'fear': np.float32(0.29131767), 'happy': np.float32(69.662895), 'sad': np.float32(6.096273), 'surprise': np.float32(0.00018997637), 'neutral': np.float32(1.7361468)}"
18:20:15,happy,"{'angry': np.float32(22.213001), 'disgust': np.float32(0.00016797397), 'fear': np.float32(0.29131767), 'happy': np.float32(69.662895), 'sad': np.float32(6.096273), 'surprise': np.float32(0.00018997637), 'neutral': np.float32(1.7361468)}"
18:20:15,sad,"{'angry': np.float32(31.600021), 'disgust': np.float32(0.03843399), 'fear': np.float32(5.951092), 'happy': np.float32(6.8516426), 'sad': np.float32(45.052452), 'surprise': np.float32(0.0026671647), 'neutral': np.float32(10.503689)}"
18:20:15,angry,"{'angry': np.float32(65.07412), 'disgust': np.float32(0.024113469), 'fear': np.float32(2.213955), 'happy': np.float32(7.3568487), 'sad': np.float32(15.346315), 'surprise': np.float32(0.012588121), 'neutral': np.float32(9.972063)}"
18:20:15,angry,"{'angry': np.float32(65.07412), 'disgust': np.float32(0.024113469), 'fear': np.float32(2.213955), 'happy': np.float32(7.3568487), 'sad': np.float32(15.346315), 'surprise': np.float32(0.012588121), 'neutral': np.float32(9.972063)}"
18:20:15,angry,"{'angry': np.float32(40.607864), 'disgust': np.float32(0.0015158658), 'fear': np.float32(0.60388947), 'happy': np.float32(38.99532), 'sad': np.float32(15.765255), 'surprise': np.float32(0.0002979269), 'neutral': np.float32(4.025857)}"
18:20:15,angry,"{'angry': np.float32(40.607864), 'disgust': np.float32(0.0015158658), 'fear': np.float32(0.60388947), 'happy': np.float32(38.99532), 'sad': np.float32(15.765255), 'surprise': np.float32(0.0002979269), 'neutral': np.float32(4.025857)}"
18:20:15,angry,"{'angry': np.float32(45.221962), 'disgust': np.float32(0.0007519052), 'fear': np.float32(0.5924124), 'happy': np.float32(28.411764), 'sad': np.float32(18.034723), 'surprise': np.float32(7.829579e-05), 'neutral': np.float32(7.738311)}"
